id,latitude,longitude,street,building_number,description
400,49.31928,34.880023,Компасний,95,Функція художній вираз бочок. Колишній склянка бок відповісти затримати блискучий банда при. Житель низький гіркий неправда.
401,47.585239,27.312054,Хімічний 1-й,46,
402,50.295785,23.22526,Дачний,6,
403,52.326676,39.14753,21-й км Старокиївської дороги,136,
404,49.15734,30.384052,Барвінковий,07,
405,50.468939,39.32073,Берестейська,02,
406,51.316145,28.081733,Тополиний,42,
407,50.500323,26.38042,Рибальська,3,
408,45.600721,27.375527,Дачна,822,
409,46.09421,24.931217,Гвоздична,679,
410,44.973823,33.253983,Старобазарний,758,
411,46.944005,28.52862,Горизонтальна,40,
412,50.833675,29.913167,Авіаторів,462,
413,47.545389,31.818242,Болградська,426,Зелений блискучий плід. Ставити бригада рішення почуття мати угодний. Кордон черевик бочок яскраво вивчити редактор пропаганда.
414,46.411675,40.161609,Чорноморський 3-й,33,
415,48.843795,38.389114,Гімназична,42,
416,48.809351,22.724028,Героїв УПА,110,
417,51.30531,28.581817,Шебелінський,021,
418,50.733171,38.645803,Тепла,74,
419,45.304646,37.085275,Тещин міст,830,
420,50.627192,34.942033,Суднобудівна,33,
421,44.839526,39.338341,Аеродромна,72,Плід функція слати збудження кордон важливий приходити. Танцювати червонй полюбити зима мати. Монета ґаздиня діловий інтелектуальний епоха академік болото.
422,51.857716,26.098016,Ключовий 1-й,4,
423,48.783684,31.535539,Лазурний 6-й,97,Збудження сміятися бетонний діставати більше хлопець яблуко сміття. Падати мати академік монета розстебнути вмирати. Іспит збільшуватися міра присвятити склянка розвинений ґудзик.
424,47.476175,23.316692,Перший Кришталевий,95,
425,50.819902,31.496576,Севастопольський,909,
426,47.103929,28.412418,Полтавська,4,
427,47.233785,36.611542,Леопольда Ященка,18,Розлад виблискувати груди хід. Купа покоління художній рот гідність лягати кора. Досліджено міра другий іспит зелений шолом.
428,46.106242,37.67222,Бондарна,127,
429,52.156732,37.977708,Жасминна,38,Домогтися єдиний слати. Набір страта падати адже розлад повністю похмуро. Уникати підземний кут заборонити зрозумілий місце.
430,51.732861,40.309278,Олега Андрійця,42,
431,44.231884,31.716615,Бреуса Якова,234,
432,50.921186,22.425422,Аграрна,2,
433,47.950081,35.558457,Фабрична,85,
434,49.943915,35.649563,Лузанівський 1-й,1,
435,48.32758,36.874739,Бугаївська,12,
436,46.302035,22.430977,Батуринська,05,
