id,employee_id,event_id,vehicle_id,arrived_at
522,7960,5968,3815,2025-01-03 05:46:29.529393
523,1184,3328,4464,2025-01-02 15:06:51.662846
524,3002,6574,1491,2025-01-01 16:19:34.850993
525,7381,7794,7073,2025-01-05 15:11:45.497971
526,2574,1695,3300,2025-01-01 07:15:35.516295
527,5931,6023,8235,2025-01-01 08:41:53.334872
528,1748,8926,7027,2025-01-01 14:43:09.708752
529,3475,7003,8322,2025-01-06 14:56:54.525585
530,1650,8748,3219,2025-01-09 08:33:20.659853
531,7116,2964,1363,2025-01-08 18:46:28.114983
532,5788,2705,2727,2025-01-02 08:13:57.500567
533,6653,7783,3273,2025-01-03 04:02:35.283308
534,9592,8589,2767,2025-01-07 13:36:06.106246
535,3909,1917,9467,2025-01-07 00:32:17.972778
536,3450,3483,8331,2025-01-05 22:28:52.153247
537,18,7740,413,2025-01-02 17:02:23.014006
538,8358,2214,3939,2025-01-05 11:13:28.091512
539,5350,9736,26,2025-01-02 01:39:41.411476
540,592,2438,2054,2025-01-03 03:23:33.734904
541,6093,8080,2871,2025-01-06 07:56:51.287893
542,4530,2810,7202,2025-01-06 01:25:08.554176
543,455,4185,2150,2025-01-02 10:17:51.555885
544,4717,7320,9915,2025-01-03 16:22:41.734426
545,6733,9669,7147,2025-01-07 18:46:53.011268
546,437,1634,4176,2025-01-02 20:30:27.085942
547,3770,2151,3801,2025-01-05 07:23:26.635266
548,127,3006,1265,2025-01-05 06:50:48.216304
549,8836,3188,2909,2025-01-08 09:21:27.404552
550,5768,7619,5778,2025-01-04 16:58:35.710285
551,4565,8580,9168,2025-01-07 06:22:44.457388
552,334,6839,9872,2025-01-07 16:03:21.177138
553,1898,2533,8560,2025-01-02 21:31:56.200234
554,4376,7479,1803,2025-01-03 11:35:18.570101
555,4830,2722,9675,2025-01-08 17:54:47.843905
556,2437,8327,2500,2025-01-09 05:33:47.855213
557,6789,5872,5027,2025-01-08 16:14:09.046252
558,8192,4062,6084,2025-01-01 09:03:09.757594
559,81,7932,8888,2025-01-04 15:16:12.020810
560,3136,1326,2158,2025-01-02 23:02:07.599173
561,8844,344,4405,2025-01-09 03:17:39.637398
562,2703,524,8671,2025-01-03 23:34:29.406042
563,1096,4893,6703,2025-01-06 15:48:17.730210
564,1397,7335,1450,2025-01-04 17:48:31.806121
565,1204,5716,8493,2025-01-08 08:11:18.482743
566,5808,576,73,2025-01-08 13:46:32.216649
567,6354,6927,6418,2025-01-08 08:30:43.264082
568,2357,6729,939,2025-01-05 23:31:51.755274
569,80,8402,5520,2025-01-07 00:42:58.034523
570,2267,6744,1369,2025-01-07 03:35:48.086060
571,9940,7345,2155,2025-01-01 12:41:46.951683
572,9714,4514,2102,2025-01-06 20:09:02.932854
573,8545,8594,1476,2025-01-02 12:59:41.425595
574,5918,9685,2597,2025-01-05 08:47:38.524998
575,486,6401,5301,2025-01-05 20:22:11.844083
576,2609,8207,2672,2025-01-09 05:48:54.552271
577,8636,4118,9914,2025-01-01 18:35:35.843752
578,4124,2658,8391,2025-01-07 13:35:29.109337
579,9365,2727,9543,2025-01-09 02:43:53.750417
580,8165,8380,2613,2025-01-03 04:00:49.365554
581,1988,539,6860,2025-01-09 00:16:08.683738
582,7231,3315,9800,2025-01-01 22:24:56.053111
583,2691,634,2457,2025-01-04 11:59:34.970220
584,6613,4974,2497,2025-01-05 17:21:25.021985
585,5342,8529,3126,2025-01-01 00:49:18.963361
586,7699,6810,8039,2025-01-07 04:17:59.576034
587,7793,2423,8744,2025-01-05 04:16:50.317519
588,2646,7113,6309,2025-01-02 18:35:25.363151
589,6127,3028,7272,2025-01-05 07:17:50.333138
590,927,4204,2695,2025-01-08 15:51:15.369507
591,2127,594,2910,2025-01-03 03:04:48.012758
592,9847,4782,4607,2025-01-03 04:38:07.566769
593,2573,9203,375,2025-01-09 10:10:20.181547
594,9718,8826,6665,2025-01-04 09:29:13.077149
595,1311,7332,529,2025-01-05 16:45:40.613115
596,777,3280,8460,2025-01-01 02:24:47.210779
597,4632,1369,1522,2025-01-02 14:44:15.885322
598,7246,1263,2445,2025-01-05 21:27:59.749765
599,2855,467,3489,2025-01-08 08:06:34.969279
600,1371,7916,1814,2025-01-07 01:14:07.092641
601,6472,1301,3919,2025-01-06 15:36:27.982217
602,6179,8131,8778,2025-01-01 13:22:53.492182
603,3004,2892,6726,2025-01-05 22:13:57.308222
604,5747,8410,66,2025-01-07 04:13:39.524246
605,3840,9117,5745,2025-01-01 20:16:47.138464
606,8594,2124,7938,2025-01-06 07:45:29.723285
607,9683,1822,3267,2025-01-01 05:14:07.167238
608,447,4377,8432,2025-01-01 17:42:22.810103
609,8453,1098,3527,2025-01-07 20:01:16.739784
610,8112,4103,1605,2025-01-02 10:01:47.099485
611,3765,1434,6705,2025-01-03 08:43:47.409443
612,4354,687,6471,2025-01-04 15:12:02.928101
613,46,2914,3200,2025-01-08 10:43:26.763395
614,8702,6036,9269,2025-01-05 08:29:52.114539
615,8708,7337,8062,2025-01-02 08:59:15.522434
616,7541,6517,8219,2025-01-02 15:25:29.951198
617,9867,8631,3397,2025-01-06 05:05:59.897516
618,5347,8373,4820,2025-01-07 04:58:35.543720
619,6927,5851,9773,2025-01-04 13:50:46.490993
620,3823,2144,4252,2025-01-08 23:34:48.581011
621,5747,2807,4419,2025-01-02 08:57:14.885855
622,4619,5419,4282,2025-01-04 03:01:49.749878
623,8865,5314,4998,2025-01-03 15:23:21.791695
624,4453,9402,7084,2025-01-01 11:02:48.250146
625,4390,633,3475,2025-01-05 04:34:53.823645
626,6157,811,4801,2025-01-02 00:56:29.003662
627,5301,6176,2107,2025-01-05 23:27:11.006254
628,6569,4635,5037,2025-01-05 10:05:13.959765
629,7597,1118,2262,2025-01-02 12:08:33.952924
630,4827,5818,370,2025-01-01 13:56:20.111449
631,5765,9289,409,2025-01-07 13:02:16.078422
632,2478,1528,7212,2025-01-01 02:33:22.020453
633,9022,5977,3894,2025-01-07 09:33:30.248185
634,1672,5045,4845,2025-01-09 00:44:58.198988
635,7019,9316,9190,2025-01-07 04:36:57.424637
636,4741,7643,5758,2025-01-03 16:57:25.969952
637,1742,954,9128,2025-01-03 16:37:57.353746
638,7962,2169,2356,2025-01-02 02:00:21.700130
639,9413,4923,1582,2025-01-07 02:19:53.555309
640,4129,7914,2515,2025-01-08 18:55:14.410054
641,2557,5198,3245,2025-01-07 06:37:47.304496
642,5580,2120,1882,2025-01-06 09:33:16.959136
643,1901,7662,4885,2025-01-05 12:18:12.115086
644,8310,4163,6944,2025-01-07 08:58:06.853255
645,4406,5601,9140,2025-01-01 02:26:27.222377
646,1782,8838,3567,2025-01-07 17:47:59.798743
647,6947,5520,5774,2025-01-05 16:28:42.528594
648,5271,1493,3,2025-01-01 14:08:07.381301
649,4153,6937,7485,2025-01-05 06:53:13.606174
650,4176,8269,8666,2025-01-08 04:36:24.058050
651,7754,7522,5422,2025-01-02 14:09:19.505163
652,5596,8424,8310,2025-01-09 01:42:26.936801
653,2410,9957,881,2025-01-06 21:52:03.370512
654,5432,1050,7702,2025-01-07 23:32:21.267517
655,3125,1773,7626,2025-01-02 08:39:21.814646
656,1484,5894,4359,2025-01-04 09:24:15.147816
657,3857,7376,9233,2025-01-08 11:19:55.160222
658,6690,4354,2487,2025-01-08 02:44:35.224644
659,5235,5249,7387,2025-01-02 06:23:37.804998
660,4652,9522,6199,2025-01-06 14:32:48.475378
661,4733,3151,1277,2025-01-04 17:49:24.930511
662,4875,3950,5278,2025-01-04 20:21:55.588113
663,632,8043,5535,2025-01-08 00:35:57.335821
664,4095,745,1163,2025-01-05 21:42:12.720584
665,5058,879,7427,2025-01-07 18:19:57.207288
666,9967,2023,3899,2025-01-06 00:13:53.754324
667,9936,5090,7557,2025-01-05 10:32:24.471003
668,9995,332,3159,2025-01-07 16:43:08.893333
669,1687,8827,9758,2025-01-05 07:39:01.426820
670,5607,1692,2347,2025-01-04 05:08:53.574544
671,5460,5828,3326,2025-01-01 05:05:42.622437
672,9879,1985,9395,2025-01-04 09:57:00.773826
673,8585,5028,480,2025-01-01 13:11:37.678415
674,2638,3880,4173,2025-01-04 09:26:04.154124
675,7414,174,5224,2025-01-03 23:49:57.685454
676,5431,4526,419,2025-01-02 15:46:59.798003
677,1623,8971,9583,2025-01-06 04:59:46.423149
678,3954,5830,2128,2025-01-03 14:06:22.767828
679,17,7674,3641,2025-01-03 19:40:41.075079
680,4427,5377,3674,2025-01-04 03:01:03.776123
681,9933,4280,5084,2025-01-08 02:11:12.425875
682,5612,3313,696,2025-01-08 04:11:08.723307
683,3135,3044,2043,2025-01-06 20:24:53.925987
684,347,9875,4711,2025-01-01 20:15:22.921080
685,8713,4760,4532,2025-01-03 01:48:58.380930
686,9503,2845,8099,2025-01-02 00:37:28.532246
687,3834,6603,4521,2025-01-04 15:44:35.410139
688,9230,7190,8843,2025-01-05 18:45:39.543777
689,7843,548,5698,2025-01-06 04:45:16.075434
690,1949,929,9191,2025-01-08 16:20:42.062401
691,903,5712,2626,2025-01-01 18:00:11.533472
692,2987,9590,2902,2025-01-04 20:00:59.147801
693,1172,372,6651,2025-01-03 09:55:38.156732
694,5926,3436,5429,2025-01-05 02:31:16.362607
695,7378,5412,19,2025-01-04 03:30:02.984871
696,1737,7206,6811,2025-01-09 06:01:20.203270
697,5891,6262,6312,2025-01-08 22:39:54.857869
698,9242,97,9859,2025-01-01 12:18:07.662796
699,8173,2116,3917,2025-01-06 00:03:09.320870
700,8089,5981,5233,2025-01-09 10:03:37.632649
701,6934,9387,8316,2025-01-02 08:20:19.656052
702,7987,4853,5291,2025-01-05 01:15:31.223968
703,3739,1550,6254,2025-01-05 17:13:37.651949
704,3097,1950,8946,2025-01-03 09:22:45.316252
705,3841,7508,4095,2025-01-05 06:24:36.967834
706,191,1940,6427,2025-01-03 03:31:36.728207
707,5017,2464,1658,2025-01-09 00:37:16.192870
708,5593,7720,8634,2025-01-03 04:46:55.395703
709,7149,1351,5349,2025-01-04 03:31:51.856728
710,4465,5609,9643,2025-01-04 06:12:14.604316
711,8351,8352,3169,2025-01-01 00:52:58.889137
712,1655,4960,3764,2025-01-04 03:18:36.836463
713,5226,1880,2617,2025-01-09 02:29:53.346248
714,6660,4951,2901,2025-01-08 19:16:07.405978
715,2392,5161,8889,2025-01-04 03:59:42.492713
716,9271,9486,280,2025-01-08 05:41:47.261546
717,9196,6879,7698,2025-01-07 10:35:56.721384
718,5160,3242,1466,2025-01-01 11:39:51.142677
719,9186,4037,6022,2025-01-04 11:11:09.804945
720,6100,5996,3318,2025-01-06 20:29:05.353593
721,4194,1358,2721,2025-01-09 05:05:49.895457
722,240,930,8915,2025-01-08 23:43:53.068013
723,97,6086,5376,2025-01-04 16:54:45.403223
724,5636,3178,8612,2025-01-01 06:26:39.656126
725,9240,759,8999,2025-01-08 04:41:57.439407
726,7792,1642,608,2025-01-03 13:04:00.243982
727,5326,3292,7287,2025-01-06 09:18:10.971864
728,57,7332,9661,2025-01-06 14:23:28.292004
729,5443,8788,5223,2025-01-09 10:31:20.295082
730,810,790,8383,2025-01-08 17:54:27.635554
731,7441,5310,7846,2025-01-01 00:45:19.959663
732,3402,9835,9181,2025-01-08 03:54:34.937838
733,2922,1870,4598,2025-01-03 04:46:28.720250
734,7115,4055,6377,2025-01-08 04:22:59.944186
735,6455,9753,6705,2025-01-06 19:40:35.263080
736,7276,1051,7018,2025-01-08 22:30:51.134480
737,6842,6689,4728,2025-01-01 11:11:43.231713
738,2453,2012,7568,2025-01-03 17:36:47.648639
739,2833,8404,7050,2025-01-04 09:55:04.677447
740,2493,3804,9079,2025-01-02 13:00:41.942962
741,8699,1741,6568,2025-01-08 21:51:06.916509
742,2095,3541,5816,2025-01-02 04:33:05.653564
743,7015,7831,5037,2025-01-02 16:34:06.545309
744,6071,6366,637,2025-01-02 13:56:26.535747
745,8004,6604,6743,2025-01-03 12:49:35.317776
746,4577,4787,7955,2025-01-04 00:06:03.864584
747,6461,2123,9986,2025-01-07 15:08:19.203593
748,1372,4143,7893,2025-01-08 16:48:29.891739
749,9858,7595,7860,2025-01-02 19:41:20.242360
750,4355,1612,4490,2025-01-03 17:18:48.887315
751,6553,9753,9705,2025-01-01 18:23:18.926702
752,8274,6844,6307,2025-01-04 01:23:11.379530
753,2031,8241,7359,2025-01-04 22:16:22.476051
754,5687,6690,5313,2025-01-07 08:53:42.344054
755,2734,1612,6622,2025-01-06 20:44:51.526084
756,4802,1415,5160,2025-01-01 00:01:33.134566
757,3734,5146,2633,2025-01-05 04:06:46.222728
758,1378,9446,5676,2025-01-06 06:22:40.829145
759,5783,1734,9744,2025-01-01 12:31:12.881293
760,4536,5242,3969,2025-01-04 15:11:25.923620
761,9376,23,4766,2025-01-01 07:41:44.222173
762,4843,6721,7015,2025-01-07 22:04:26.608556
763,314,7948,6363,2025-01-06 05:53:17.378503
764,4350,2138,2503,2025-01-03 22:37:08.886646
765,3630,690,5681,2025-01-06 11:37:33.985471
766,6200,263,4378,2025-01-09 04:28:46.991043
767,369,7933,4801,2025-01-05 15:55:07.891738
768,8425,7352,7044,2025-01-02 17:22:29.943075
769,3971,2795,5169,2025-01-05 16:10:40.569880
770,2239,3745,5451,2025-01-07 11:09:25.543729
771,9529,8511,7550,2025-01-03 01:41:16.157714
772,8781,3667,2056,2025-01-08 09:55:18.492544
773,5011,3472,7756,2025-01-05 03:56:36.308163
774,7859,7611,4674,2025-01-05 05:34:14.735866
775,1838,5274,8786,2025-01-01 13:05:29.328454
776,3181,1836,9568,2025-01-06 20:30:49.030415
777,5231,6603,7134,2025-01-06 06:24:26.214034
778,5124,1345,8215,2025-01-04 16:10:55.992817
779,8366,2867,3738,2025-01-03 12:53:16.558436
780,8290,3509,7967,2025-01-02 14:28:50.016954
781,3837,4952,3081,2025-01-08 16:30:02.348516
782,9714,2662,8344,2025-01-09 02:18:25.481396
783,6830,550,7919,2025-01-01 18:48:27.876273
784,4250,3919,5597,2025-01-05 13:29:51.146343
785,6905,2283,2305,2025-01-03 02:18:41.149601
786,9399,2096,2118,2025-01-03 07:56:32.817333
787,6296,8396,694,2025-01-03 08:05:19.989031
788,1596,3730,4778,2025-01-01 04:12:02.245629
789,1829,3856,8160,2025-01-07 12:02:13.032046
790,9521,7997,6670,2025-01-02 23:38:53.933699
791,8152,7581,8278,2025-01-04 15:10:38.307617
792,1945,4706,865,2025-01-01 10:49:05.259195
793,8345,1551,3134,2025-01-05 01:43:13.994068
794,1069,4872,2719,2025-01-03 01:31:21.422184
795,9334,4881,9057,2025-01-01 14:00:33.765509
796,1531,2335,3302,2025-01-06 13:34:21.290607
797,6477,4088,6308,2025-01-09 04:47:01.733054
798,1981,6911,9267,2025-01-04 09:22:01.623941
799,9102,6493,2951,2025-01-01 09:12:16.635252
800,6753,8790,8992,2025-01-04 20:40:03.771705
801,4275,1148,4997,2025-01-07 18:04:45.848557
802,6372,4728,9647,2025-01-03 14:37:24.489255
803,6054,8000,56,2025-01-01 10:01:59.724361
804,8936,9321,5495,2025-01-09 08:58:44.932148
805,7367,9613,9578,2025-01-04 21:09:30.824914
806,6188,9737,9482,2025-01-02 21:48:14.546595
807,535,2320,3555,2025-01-09 00:54:47.017760
808,4534,5612,8611,2025-01-05 03:33:30.717454
809,1873,9826,5435,2025-01-09 11:15:04.844618
810,4775,1700,1833,2025-01-02 09:05:40.785805
811,6644,2384,8340,2025-01-07 23:27:31.543688
812,3381,2001,2265,2025-01-03 19:29:40.399184
813,7395,7637,4531,2025-01-04 13:34:35.954083
814,4015,3996,2551,2025-01-05 02:22:03.262599
815,5885,9146,3304,2025-01-08 01:59:45.211693
816,7652,2836,5631,2025-01-06 10:01:03.257639
817,6225,5635,9209,2025-01-04 22:10:45.343559
818,9365,4627,6612,2025-01-09 03:45:43.927266
819,108,3715,3914,2025-01-08 21:08:30.474840
820,7439,941,2546,2025-01-06 22:57:01.041498
821,554,3275,8662,2025-01-01 09:23:40.015706
822,9249,9877,5619,2025-01-08 22:10:36.757660
823,1325,9687,6457,2025-01-07 06:43:24.670702
824,9251,6181,7460,2025-01-03 14:48:47.117837
825,3991,4641,6743,2025-01-08 07:33:47.612232
826,4440,7559,2969,2025-01-03 19:12:49.257076
827,7772,6489,7329,2025-01-05 13:58:50.725516
828,5676,1461,7237,2025-01-07 01:02:15.315721
829,4874,7138,8232,2025-01-07 01:13:16.529594
830,8084,9010,3584,2025-01-02 19:12:06.486739
831,9603,2227,8153,2025-01-03 02:05:28.817541
832,3096,4852,3761,2025-01-01 02:34:47.012735
833,1562,6821,2957,2025-01-06 02:39:16.824684
834,1155,295,9126,2025-01-02 01:54:30.051240
835,5449,6146,4358,2025-01-09 10:28:16.582450
836,7246,2416,4981,2025-01-06 10:18:26.294011
837,2287,2667,7823,2025-01-01 02:10:06.744756
838,7769,6418,1171,2025-01-08 19:25:45.914734
839,3979,3563,1843,2025-01-06 00:46:09.358494
840,4650,135,4001,2025-01-06 12:40:18.545506
841,6133,3898,1569,2025-01-07 12:30:27.737149
842,3544,3428,7577,2025-01-08 23:39:42.588839
843,5225,114,6389,2025-01-09 05:37:32.850010
844,8474,5370,3045,2025-01-02 18:16:20.051011
845,6128,7825,4853,2025-01-03 00:34:16.859481
846,6419,5569,4554,2025-01-08 03:12:00.928353
847,2703,6762,7567,2025-01-01 02:31:18.329390
848,397,481,859,2025-01-08 04:24:24.829786
849,1178,1367,1980,2025-01-08 22:32:52.388745
850,8990,6201,9021,2025-01-02 12:43:46.361708
851,1282,2801,1248,2025-01-07 04:25:39.248659
852,4491,986,7687,2025-01-02 12:38:34.847298
853,4910,3343,5590,2025-01-02 17:43:04.141033
854,2108,1033,850,2025-01-05 12:22:28.700759
855,5897,7023,5943,2025-01-03 12:12:03.759501
856,844,5752,3107,2025-01-02 18:55:58.558675
857,3060,6473,4958,2025-01-02 19:51:55.694783
858,9069,378,9857,2025-01-01 04:17:05.027400
859,1479,7131,6565,2025-01-04 20:59:08.873652
860,7172,7994,24,2025-01-03 01:03:54.928204
861,5299,8885,5508,2025-01-07 11:02:25.527894
862,2314,9151,4562,2025-01-04 09:55:37.593739
863,6926,7960,8233,2025-01-08 22:57:11.537407
864,1838,68,6328,2025-01-09 08:27:50.590190
865,4438,3245,6788,2025-01-08 20:03:55.425419
866,5808,9145,9279,2025-01-04 22:30:48.221133
867,6024,6388,8605,2025-01-02 12:23:14.609362
868,9766,3180,5951,2025-01-08 02:48:32.595236
869,1657,1683,7838,2025-01-01 04:30:52.902627
870,9856,6210,1337,2025-01-03 09:52:42.607449
871,842,1095,8550,2025-01-03 12:23:08.002112
872,6390,7391,3028,2025-01-02 16:36:16.329646
873,3235,8149,406,2025-01-03 19:34:59.205356
874,2168,4257,974,2025-01-01 23:33:36.155059
875,1032,3743,653,2025-01-02 00:10:38.610026
876,4026,2962,3600,2025-01-08 03:16:36.515628
877,5545,6623,9369,2025-01-04 05:06:31.336937
878,7541,180,9049,2025-01-02 17:30:23.625026
879,3769,1222,1276,2025-01-07 00:36:18.557242
880,2534,6535,2680,2025-01-02 16:56:03.029610
881,1855,4353,6492,2025-01-05 09:25:27.196378
882,1479,1786,1852,2025-01-08 06:49:27.990532
883,4200,8802,6853,2025-01-04 09:11:05.315506
884,1116,2467,5863,2025-01-03 22:42:52.308351
885,7166,4072,6352,2025-01-05 04:41:53.326834
886,7035,5604,3627,2025-01-05 22:37:48.966076
887,3818,2456,6438,2025-01-02 05:34:44.379883
888,9775,1097,7971,2025-01-05 13:36:14.676968
889,847,4146,3056,2025-01-08 14:56:09.241719
890,4998,9048,8040,2025-01-03 21:26:06.106853
891,7205,3669,4977,2025-01-01 13:50:19.983668
892,713,425,8729,2025-01-06 04:18:55.387115
893,6419,9744,2046,2025-01-01 15:38:40.900290
894,7044,4786,2885,2025-01-08 14:03:54.171029
895,4365,8014,1857,2025-01-06 08:15:20.214844
896,583,9130,5699,2025-01-04 16:58:51.275412
897,7610,8591,8791,2025-01-05 18:27:54.667553
898,6781,83,9973,2025-01-07 14:29:03.664815
899,3888,6359,2333,2025-01-03 07:06:06.399823
900,4592,4606,3128,2025-01-06 14:19:53.142523
901,6632,2938,9395,2025-01-07 03:58:10.789183
902,4414,5599,3357,2025-01-09 03:57:28.188151
903,8165,1314,3296,2025-01-04 03:59:43.915575
904,4674,6788,7969,2025-01-01 09:59:52.521107
905,7042,8789,6056,2025-01-05 02:13:50.958469
906,3747,7118,5063,2025-01-03 05:54:16.459315
907,4099,2826,4469,2025-01-06 13:28:46.791547
908,9764,6972,3372,2025-01-03 12:07:40.391302
909,3548,2116,2226,2025-01-08 10:58:11.962724
910,6435,253,9306,2025-01-05 05:40:08.462799
911,503,1673,6574,2025-01-05 14:32:35.123072
912,9313,379,4241,2025-01-07 02:32:03.725814
913,2870,8787,6870,2025-01-03 17:48:02.574702
914,4288,1782,9603,2025-01-07 06:59:41.584915
915,8537,8478,5631,2025-01-06 10:17:19.822173
916,5292,1506,7671,2025-01-04 08:28:06.136121
917,5072,1025,6033,2025-01-01 23:26:15.500407
918,6635,7984,3471,2025-01-03 05:29:24.372060
919,844,9335,9054,2025-01-09 00:36:25.716951
920,4795,3816,5675,2025-01-01 04:50:59.827714
921,6364,2358,5254,2025-01-03 17:29:11.226842
922,3589,1412,4393,2025-01-04 07:47:12.477025
923,4046,651,4813,2025-01-08 18:09:53.281960
924,1331,6023,2262,2025-01-08 00:08:46.200893
925,6911,4910,6592,2025-01-03 17:28:35.269498
926,838,2071,6818,2025-01-03 22:40:04.919912
927,1317,4584,1878,2025-01-03 03:17:38.863993
928,4091,3332,6989,2025-01-02 08:56:58.665617
929,1973,7477,9108,2025-01-04 13:16:57.284779
930,8034,883,1314,2025-01-08 01:31:34.567816
931,5352,1309,7431,2025-01-07 03:50:49.006911
932,2423,9233,9241,2025-01-08 01:37:45.830759
933,1137,8882,500,2025-01-04 10:14:02.626888
934,6278,3857,4885,2025-01-08 06:57:56.996598
935,8331,7492,7309,2025-01-01 10:09:55.639167
936,381,7646,1603,2025-01-04 00:57:47.528872
937,7334,7795,9177,2025-01-04 12:00:23.673784
938,1776,3996,3650,2025-01-07 18:56:49.783553
939,3447,3344,2760,2025-01-07 14:05:09.364686
940,7466,205,795,2025-01-04 19:15:33.489075
941,2808,1616,3272,2025-01-05 16:12:39.481843
942,2538,3087,3327,2025-01-01 00:56:31.261235
943,5227,2115,4115,2025-01-07 20:41:20.077388
944,2839,3938,8436,2025-01-01 00:04:00.772920
945,9696,7702,7214,2025-01-05 12:37:09.068289
946,6381,7320,1443,2025-01-06 12:21:17.862356
947,6631,3943,9078,2025-01-08 16:05:29.097119
948,4803,3701,4041,2025-01-01 20:13:13.629118
949,9315,484,9359,2025-01-01 17:16:46.993137
950,9999,8904,4795,2025-01-07 07:45:54.424456
951,1258,8286,9850,2025-01-08 20:54:45.227668
952,3386,6331,4290,2025-01-04 03:24:04.906300
953,7359,2405,3370,2025-01-06 12:54:39.879121
954,9719,3821,5831,2025-01-02 04:03:44.798152
955,6938,7050,4164,2025-01-05 00:15:23.003170
956,5632,5727,5916,2025-01-08 23:20:48.805172
957,8454,8526,7186,2025-01-09 07:55:44.654799
958,7704,8651,6362,2025-01-03 18:21:25.909980
959,1374,5136,3567,2025-01-02 22:42:34.711431
960,3939,3595,5591,2025-01-06 23:36:11.187905
961,6581,1414,901,2025-01-01 13:16:12.114708
962,2573,4497,7189,2025-01-09 03:29:21.049509
963,5613,2523,5831,2025-01-01 09:18:04.750449
964,476,1620,4857,2025-01-01 18:44:24.712425
965,5718,6523,8628,2025-01-02 11:28:27.319831
