id,name,location_id
1492,багаття,4643
1493,зміна,3669
1494,перебивати,5302
1495,художній,1357
1496,бок,2480
1497,розводити,497
1498,висіти,4444
1499,услати,5928
1500,зрозумілий,1126
1501,вмирати,3657
1502,забирати,6777
1503,знаходити,8096
1504,вигнати,334
1505,поріг,2363
1506,інструкція,1167
1507,синок,1419
1508,похорон,284
1509,рот,3556
1510,розстебнути,1348
1511,ґудзик,4226
1512,що-небудь,1369
1513,прихований,8936
1514,пісенька,9257
1515,упустити,266
1516,жити,9323
1517,покидати,4927
1518,приятель,2868
1519,кпсс,2553
1520,навіщо,5639
1521,страта,6176
1522,уникати,1648
1523,точно,4104
1524,важкий,3961
1525,білизна,8021
1526,танцювати,9674
1527,покидати,2678
1528,наштовхнутися,6999
1529,що-небудь,3512
1530,вмирати,7406
1531,прірва,4946
1532,їжа,249
1533,суглоб,5090
1534,угодний,84
1535,космос,5957
1536,витримати,8185
1537,гараж,9297
1538,діставати,3989
1539,деякий,3119
1540,угодний,1517
1541,прихований,3947
1542,міф,8719
1543,вивчити,7685
1544,конференція,7118
1545,медицина,4447
1546,повністю,8691
1547,вчора,1451
1548,спасти,4910
1549,від'їзд,6794
1550,палиця,1714
1551,застосовуватися,5197
1552,бригада,9141
1553,взагалі,9866
1554,безпорадний,2435
1555,космос,1880
1556,будівництво,6415
1557,вітрина,2550
1558,спасти,2390
1559,банда,3203
1560,пісенька,8179
1561,аж,9638
1562,сходити,3287
1563,купа-невеличка,2193
1564,мʼята,5091
1565,танцювати,1762
1566,діловий,5126
1567,ніч,8926
1568,природа,400
1569,порода,71
1570,адвокат,4341
1571,єдиний,2876
1572,настати,3510
1573,рота,6609
1574,щур,6147
1575,перед,6972
1576,через,9823
1577,витягувати,3231
1578,брову,2278
1579,пробувати,2712
1580,домогтися,6499
1581,даль,1880
1582,зображати,7895
1583,небезпека,6010
1584,головка,3025
1585,реклама,340
1586,надати,8998
1587,виблискувати,4760
1588,наполегливо,131
1589,потрясти,4653
1590,збудження,6235
1591,аналіз,4205
1592,присісти,7429
1593,дрібниця,6860
1594,теорія,9454
1595,шкарпетка,6809
1596,пастух,2812
1597,видимо,8165
1598,гіркий,3318
1599,черговий,3916
1600,нарада,2609
1601,заборонити,6062
1602,раніше,3451
1603,вітрина,3042
1604,вітати,1610
1605,черговий,5002
1606,видимо,8617
1607,подробиця,5397
1608,степ,5168
1609,секунда,7521
1610,решітка,1112
1611,очко,583
1612,червень,6394
1613,кільце,5087
1614,хата,9370
1615,олівець,593
1616,дальній,6911
1617,виднітися,2041
1618,дальній,3384
1619,виднітися,5659
1620,прелесть,5638
1621,гроші,475
1622,кпсс,8660
1623,виражений,254
1624,правильний,2925
1625,подвірʼя,9606
1626,полум'я,25
1627,вскакивать,9764
1628,закласти,3560
1629,похмуро,3122
1630,мигнути,9485
1631,знімати,2291
1632,пристойний,2417
1633,ліловий,8076
1634,гараж,8743
1635,квапливий,4769
1636,діставати,3138
1637,кордон,7007
1638,заробити,6025
1639,рішення,4473
1640,мимо,3218
1641,кпсс,1425
1642,головка,100
1643,занадто,2261
1644,наштовхнутися,1625
1645,хід,4364
1646,польовий,4192
1647,отже,4388
1648,призначити,789
1649,міра,9148
1650,більше,2493
1651,кишеня,265
1652,термін,8737
1653,квапливий,1667
1654,досліджено,4783
1655,адвокат,5687
1656,важливий,2022
1657,кільце,6370
1658,інтелектуальний,3436
1659,виконувати,2902
1660,інвалід,9191
1661,поріг,3645
1662,запустити,6701
1663,промовчати,384
1664,призначити,7504
1665,трубка,7515
1666,іспит,880
1667,танцювати,9829
1668,ремінь,3248
1669,збудження,4987
1670,конференція,3762
1671,благати,1627
1672,раніше,9808
1673,порівняння,4616
1674,торгівля,4022
1675,медицина,794
1676,вчений,7285
1677,різноманітний,4965
1678,здригнутися,3010
1679,засунути,7777
1680,теорія,2620
1681,армійський,5694
1682,гіркий,9777
1683,зате,4492
1684,дорогий,6965
1685,поява,8563
1686,місце,9798
1687,сумний,800
1688,щось,1623
1689,пастух,1744
1690,коробка,9383
1691,безпорадний,318
1692,гуляти,8219
1693,точно,7830
1694,а,4334
1695,наполегливо,7966
1696,витягувати,1687
1697,конференція,9898
1698,олівець,1134
1699,ніж,2440
1700,звільнити,6003
1701,вітрина,9064
1702,степ,6179
1703,недолік,6892
1704,похорон,9855
1705,подробиця,3874
1706,бетонний,4436
1707,точно,4419
1708,хата,7670
1709,гіркий,5097
1710,знаходити,5310
1711,яскраво,7818
1712,щось,3260
1713,зображати,4629
1714,прірва,5485
1715,щось,5227
1716,дружно,1277
1717,аналіз,9732
1718,бетонний,2886
1719,самостійно,6875
1720,страта,3715
1721,незручно,1924
1722,ремінь,4971
1723,мʼята,1468
1724,звільнення,2512
1725,нестерпний,9911
1726,дальній,8866
1727,уникати,5525
1728,сміятися,6920
1729,багряний,8607
1730,намір,7529
1731,художній,8990
1732,легко,5167
1733,програміст,4032
1734,порт,6396
1735,будівництво,2299
1736,ґудзик,3339
1737,функція,5609
1738,жорстокий,2876
1739,уточнити,1299
1740,пані,6697
1741,прем'єра,5882
1742,дрімати,4938
1743,занадто,9493
1744,затягнутися,4614
1745,пані,8499
1746,подвірʼя,9547
1747,порт,2882
1748,шолом,6511
1749,жорстокий,2859
1750,спорт,1686
1751,зрідка,8682
1752,мотоцикл,8482
1753,їжа,2373
1754,художній,8913
1755,потім,1487
1756,пісенька,8123
1757,забирати,4996
1758,незручно,3532
1759,кора,2349
1760,означати,579
1761,купа,6102
1762,падати,2216
1763,ліворуч,1243
1764,мета,1749
1765,чоловічок,9526
1766,голубчик,5076
1767,господь,3732
1768,купа,263
1769,провал,2514
1770,картинка,4972
1771,співати,2237
1772,низький,7446
1773,падаль,7961
1774,набір,2177
1775,чоловічок,9767
1776,помовчати,1453
1777,гроші,4022
1778,синок,2973
